_id,end,file,sentence,start,system
6398b1b18db844f7e0827df3,612,Refactorings.md_Cassandra.txt,"To reduce the pain of upgrading versions of Guava, and help users migrate away
from APIs we consider deprecated, we are experimenting with releasing some of
our internal refactorings.",429,guava-28.0
6398b1b18db844f7e0827df4,768,Refactorings.md_Cassandra.txt,"Currently, these refactorings use
[Refaster][refaster], a refactoring tool we developed to refactor based on
simple, before-and-after code examples in Java.",613,guava-28.0
6398b1b18db844f7e0827df5,866,Refactorings.md_Cassandra.txt,"Currently, Refaster is released as part of Google's Java compiler tools project,
[Error Prone].",771,guava-28.0
6398b1b18db844f7e0827df6,991,Refactorings.md_Cassandra.txt,"Our external support for
Refaster is still somewhat experimental, but we hope you'll be interested in
experimenting with it.",867,guava-28.0
6398b1b18db844f7e0827df7,1045,Refactorings.md_Cassandra.txt,The documentation can be found [here][refaster-docs].,992,guava-28.0
6398b1b18db844f7e0827df8,1160,Refactorings.md_Cassandra.txt,"The
[refactorings released with Guava][refactorings] should be applicable by
directly following those instructions.",1046,guava-28.0
6398b1b18db844f7e0827df9,1222,Refactorings.md_Cassandra.txt,"This is an experiment, and we hope you will find it useful.",1163,guava-28.0
6398b1b18db844f7e0827dfa,1278,Refactorings.md_Cassandra.txt,"If these
refactorings work for you -- or if they don't!",1223,guava-28.0
6398b1b18db844f7e0827dfb,1300,Refactorings.md_Cassandra.txt,#NAME?,1279,guava-28.0
6398b1b18db844f7e0827dfc,71,Compatibility.md_Badrinath.txt,"Starting with v21.0, Guava requires JDK 8.",29,guava-28.0
6398b1b18db844f7e0827dfd,209,Compatibility.md_Badrinath.txt,"Starting with v22.0, Guava has an
Android flavor as well, which you can use by appending `-android` to the version
string when [building].",72,guava-28.0
6398b1b18db844f7e0827dfe,346,Compatibility.md_Badrinath.txt,"It's especially important when using Guava in Android applications to [use
ProGuard] to strip out the parts of Guava that aren't used.",212,guava-28.0
6398b1b18db844f7e0827dff,433,Compatibility.md_Badrinath.txt,"Guava is one of
the [most common][android-usage] dependencies for Android applications.",347,guava-28.0
6398b1b18db844f7e0827e00,587,Compatibility.md_Badrinath.txt,"For the medium-term future, Guava users who need to target JDK 7 can use the
Android flavor, which has no Android-specific dependencies.",451,guava-28.0
6398b1b18db844f7e0827e01,789,Compatibility.md_Badrinath.txt,"At some point in the
future, when Android diverges sufficiently from JDK 7, Guava may stop providing
a JDK 7-compatible flavor, at which time those users will have to stay with the
latest prior version.",588,guava-28.0
6398b1b18db844f7e0827e02,855,Compatibility.md_Badrinath.txt,Guava users who need to target JDK 6 will have to stay on v20.0.,792,guava-28.0
6398b1b18db844f7e0827e03,987,Compatibility.md_Badrinath.txt,"Much of Guava is compatible with Google Web Toolkit (GWT), though we do not
currently optimize code specifically for GWT.",866,guava-28.0
6398b1b18db844f7e0827e04,1066,Compatibility.md_Badrinath.txt,"Guava APIs compatible with GWT are
marked with the annotation `@GwtCompatible`.",988,guava-28.0
6398b1b18db844f7e0827e05,1233,Compatibility.md_Badrinath.txt,"[Our README file][README] covers the basics: The only features we'll ever remove
are `@Deprecated` and, occasionally, [`@Beta` methods and classes][Beta].",1080,guava-28.0
6398b1b18db844f7e0827e06,1352,Compatibility.md_Badrinath.txt,Sometimes we will add a more specific overload of an existing method.,1283,guava-28.0
6398b1b18db844f7e0827e07,1448,Compatibility.md_Badrinath.txt,"Code
compiled against the old version of Guava will still run against the new version
of Guava.",1353,guava-28.0
6398b1b18db844f7e0827e08,1570,Compatibility.md_Badrinath.txt,"Additionally, any code that compiles against the new version of Guava
will also compile against the old version of Guava.",1449,guava-28.0
6398b1b18db844f7e0827e09,1714,Compatibility.md_Badrinath.txt,"However, code compiled
against the new version of Guava might not _run_ against the old version because
it may compile against the new overload.",1571,guava-28.0
6398b1b18db844f7e0827e0a,1865,Compatibility.md_Badrinath.txt,"An example of this is [`MoreObjects.toStringHelper`], which originally
accepted an Object but which now has `String` and `Class` overloads, as well.",1717,guava-28.0
6398b1b18db844f7e0827e0b,2065,Compatibility.md_Badrinath.txt,"`Object.toStringHelper(anything)` compiles under any version of Guava, but if
the static type of `anything` is `String` or `Class`, a compile against a recent
Guava version will select a new overload.",1866,guava-28.0
6398b1b18db844f7e0827e0c,2170,Compatibility.md_Badrinath.txt,"As of this writing, there are two causes of this:",2122,guava-28.0
6398b1b18db844f7e0827e0d,2231,Compatibility.md_Badrinath.txt,"First, we sometimes change a `@Beta` interface to a class.",2173,guava-28.0
6398b1b18db844f7e0827e0e,2275,Compatibility.md_Badrinath.txt,"Simple anonymous uses
like `new Foo() { ...",2232,guava-28.0
6398b1b18db844f7e0827e0f,2332,Compatibility.md_Badrinath.txt,"}` will continue to compile, but named classes will not.",2276,guava-28.0
6398b1b18db844f7e0827e10,2380,Compatibility.md_Badrinath.txt,In neither case is the result binary compatible.,2333,guava-28.0
6398b1b18db844f7e0827e11,2478,Compatibility.md_Badrinath.txt,"Second, we sometimes replace a `@Beta` method with a version that returns a more
specific type.",2383,guava-28.0
6398b1b18db844f7e0827e12,2636,Compatibility.md_Badrinath.txt,"In this case, code compiled against a version of Guava from
before the change might not run against a version of Guava from after the
change, and vice versa.",2479,guava-28.0
6398b1b18db844f7e0827e13,2760,Compatibility.md_Badrinath.txt,"However, code that compiles against the old version of
Guava will _almost_ always compile against the new version of Guava.",2637,guava-28.0
6398b1b18db844f7e0827e14,2854,Compatibility.md_Badrinath.txt,"(The
reverse is often true, too, when the code doesn't take advantage of the new
return type.)",2761,guava-28.0
6398b1b18db844f7e0827e15,2892,Compatibility.md_Badrinath.txt,"However, there are rare exceptions.",2857,guava-28.0
6398b1b18db844f7e0827e16,2921,Compatibility.md_Badrinath.txt,Consider this fictional case:,2893,guava-28.0
6398b1b18db844f7e0827e17,3140,Compatibility.md_Badrinath.txt,Most callers will compile fine against either version:,3087,guava-28.0
6398b1b18db844f7e0827e18,3289,Compatibility.md_Badrinath.txt,"Of course, if a caller uses the new, specific type, that code won't compile
against the old version:",3190,guava-28.0
6398b1b18db844f7e0827e19,3448,Compatibility.md_Badrinath.txt,"The more interesting case, though, is code that compiles against the old version
but not the new version:",3344,guava-28.0
6398b1b18db844f7e0827e1a,3715,Compatibility.md_Badrinath.txt,"Java's type inference isn't strong enough for `ImmutableSet.of()` to realize
that it should treat its input as a `List<Integer>` instead of an
`ArrayList<Integer>`, so the code must be rewritten:",3521,guava-28.0
6398b1b18db844f7e0827e1b,3858,Compatibility.md_Badrinath.txt,"Or, to produce code that compiles against either version of Guava:",3793,guava-28.0
6398b1b18db844f7e0827e1c,3962,Compatibility.md_Badrinath.txt,"Or, equivalently:",3946,guava-28.0
6398b1b18db844f7e0827e1d,182,IOExplained.md_Cassandra.txt,"Guava uses the term ""stream"" to refer to a `Closeable` stream for I/O data which
has positional state in the underlying resource.",53,guava-28.0
6398b1b18db844f7e0827e1e,404,IOExplained.md_Cassandra.txt,"The term ""`byte` stream"" refers
to an `InputStream` or `OutputStream`, while ""`char` stream"" refers to a
`Reader` or `Writer` (though their supertypes `Readable` and `Appendable` are
often used as method parameter types).",183,guava-28.0
6398b1b18db844f7e0827e1f,501,IOExplained.md_Cassandra.txt,"Corresponding utilities are divided into
the utility classes [`ByteStreams`] and [`CharStreams`].",405,guava-28.0
6398b1b18db844f7e0827e20,627,IOExplained.md_Cassandra.txt,"Most Guava stream-related utilities deal with an entire stream at a time and/or
handle buffering themselves for efficiency.",504,guava-28.0
6398b1b18db844f7e0827e21,784,IOExplained.md_Cassandra.txt,"Also note that Guava methods that
take a stream do _not_ close the stream: closing streams is generally the
responsibility of the code that opens the stream.",628,guava-28.0
6398b1b18db844f7e0827e22,840,IOExplained.md_Cassandra.txt,Some of the methods provided by these classes include:,787,guava-28.0
6398b1b18db844f7e0827e23,1763,IOExplained.md_Cassandra.txt,"It's common to create I/O utility methods that help you to avoid dealing with
streams at all when doing basic operations.",1642,guava-28.0
6398b1b18db844f7e0827e24,1845,IOExplained.md_Cassandra.txt,"For example, Guava has
`Files.toByteArray(File)` and `Files.write(File, byte[])`.",1764,guava-28.0
6398b1b18db844f7e0827e25,2001,IOExplained.md_Cassandra.txt,"However, you end up
with similar methods scattered all over, each dealing with a different kind of
_source_ of data or _sink_ to which data can be written.",1846,guava-28.0
6398b1b18db844f7e0827e26,2168,IOExplained.md_Cassandra.txt,"For example, Guava has
`Resources.toByteArray(URL)` which does the same thing as
`Files.toByteArray(File)`, but using a `URL` as the source of data rather than a
file.",2002,guava-28.0
6398b1b18db844f7e0827e27,2267,IOExplained.md_Cassandra.txt,"To address this, Guava has a set of abstractions over different types of data
sources and sinks.",2171,guava-28.0
6398b1b18db844f7e0827e28,2381,IOExplained.md_Cassandra.txt,"A source or sink is a resource of some sort that you know how
to open a new stream to, such as a `File` or `URL`.",2268,guava-28.0
6398b1b18db844f7e0827e29,2429,IOExplained.md_Cassandra.txt,"Sources are readable, while
sinks are writable.",2382,guava-28.0
6398b1b18db844f7e0827e2a,2541,IOExplained.md_Cassandra.txt,"Additionally, sources and sinks are broken down according to
whether you are dealing with `byte` or `char` data.",2430,guava-28.0
6398b1b18db844f7e0827e2b,2810,IOExplained.md_Cassandra.txt,The advantage of these APIs is that they provide a common set of operations.,2734,guava-28.0
6398b1b18db844f7e0827e2c,2952,IOExplained.md_Cassandra.txt,"Once you've wrapped your data source as a `ByteSource`, for example, you get the
same set of methods no matter what that source happens to be.",2811,guava-28.0
6398b1b18db844f7e0827e2d,3046,IOExplained.md_Cassandra.txt,Guava provides a number of source and sink implementations:,2988,guava-28.0
6398b1b18db844f7e0827e2e,4154,IOExplained.md_Cassandra.txt,"In addition, you can extend the source and sink classes yourself to create new
implementations.",4060,guava-28.0
6398b1b18db844f7e0827e2f,4298,IOExplained.md_Cassandra.txt,"While it can be tempting to create a source or sink that wraps an
_open_ stream (such as an `InputStream`), this should be avoided.",4167,guava-28.0
6398b1b18db844f7e0827e30,4395,IOExplained.md_Cassandra.txt,"Your
source/sink should instead open a new stream each time its `openStream()` method
is called.",4299,guava-28.0
6398b1b18db844f7e0827e31,4586,IOExplained.md_Cassandra.txt,"This allows the source or sink to control the full lifecycle of that
stream and allows it to be usable multiple times rather that becoming unusable
the first time any method on it is called.",4396,guava-28.0
6398b1b18db844f7e0827e32,4873,IOExplained.md_Cassandra.txt,"Additionally, if you're opening the
stream before creating the source or sink you may still have to deal with
ensuring that the stream is closed correctly if an exception is thrown elsewhere
in your code, which defeats many of the advantages of using a source or sink in
the first place.",4587,guava-28.0
6398b1b18db844f7e0827e33,5011,IOExplained.md_Cassandra.txt,"Once you have a source or sink instance, you have access to a number of
operations for reading or writing.",4906,guava-28.0
6398b1b18db844f7e0827e34,5125,IOExplained.md_Cassandra.txt,"All sources and sinks provide the ability to open a new stream for reading or
writing.",5039,guava-28.0
6398b1b18db844f7e0827e35,5284,IOExplained.md_Cassandra.txt,"By default, other operations are all implemented by calling one of
these methods to get a stream, doing something, and then ensuring that the
stream is closed.",5126,guava-28.0
6398b1b18db844f7e0827e36,5314,IOExplained.md_Cassandra.txt,These methods are all named:,5287,guava-28.0
6398b1b18db844f7e0827e37,5445,IOExplained.md_Cassandra.txt,"`openStream()` - returns an `InputStream`, `OutputStream`, `Reader` or
    `Writer` depending on the type of source or sink.",5321,guava-28.0
6398b1b18db844f7e0827e38,5590,IOExplained.md_Cassandra.txt,"`openBufferedStream()` - returns an `InputStream`, `OutputStream`,
    `BufferedReader` or `Writer` depending on the type of source or sink.",5450,guava-28.0
6398b1b18db844f7e0827e39,5657,IOExplained.md_Cassandra.txt,"The
    returned stream is guaranteed to be buffered if necessary.",5591,guava-28.0
6398b1b18db844f7e0827e3a,5764,IOExplained.md_Cassandra.txt,"For example, a
    source that reads from a byte array has no need for additional buffering in
    memory.",5658,guava-28.0
6398b1b18db844f7e0827e3b,5829,IOExplained.md_Cassandra.txt,This is why the methods do not return `BufferedInputStream` etc.,5765,guava-28.0
6398b1b18db844f7e0827e3c,5920,IOExplained.md_Cassandra.txt,"except in the case of `BufferedReader`, because it defines the `readLine()`
    method.",5834,guava-28.0
6398b1b18db844f7e0827e3d,8453,IOExplained.md_Cassandra.txt,"In addition to methods for creating file sources and sinks, the `Files` class
contains a number of convenience methods that you might be interested in.",8303,guava-28.0
6398b1b18db844f7e0827e3e,191,MapMakerMigration.md_Cassandra.txt,"All caching related methods on `MapMaker` have been deprecated in favor of
similar methods in [`CacheBuilder`], and are scheduled for upcoming deletion.",39,guava-28.0
6398b1b18db844f7e0827e3f,287,MapMakerMigration.md_Cassandra.txt,"Release 11.0.0 already removed `evictionListener`, `expireAfterWrite`, and
`expireAfterAccess`.",192,guava-28.0
6398b1b18db844f7e0827e40,351,MapMakerMigration.md_Cassandra.txt,"Future releases will remove `makeComputingMap` and
`expiration`.",288,guava-28.0
6398b1b18db844f7e0827e41,445,MapMakerMigration.md_Cassandra.txt,"Most `MapMaker` use cases should be migrated to either `CacheBuilder` or
[`AtomicLongMap`].",354,guava-28.0
6398b1b18db844f7e0827e42,581,MapMakerMigration.md_Cassandra.txt,"Specifically, cases when `MapMaker` is used to construct maps
with `AtomicLong` values should generally be migrated to `AtomicLongMap`.",446,guava-28.0
6398b1b18db844f7e0827e43,739,MapMakerMigration.md_Cassandra.txt,"Other
cases where `MapMaker` caching functionality is used (including all uses of
`MapMaker.makeComputingMap(Function)`) should be migrated to `CacheBuilder`.",582,guava-28.0
6398b1b18db844f7e0827e44,954,MapMakerMigration.md_Cassandra.txt,"Migrating from `MapMaker.makeMap()` to [`CacheBuilder.build()`] is trivial, but
migrating from `MapMaker.makeComputingMap(Function)` to
[`CacheBuilder.build(CacheLoader)`] involves some subtle behavioral changes.",742,guava-28.0
6398b1b18db844f7e0827e45,1101,MapMakerMigration.md_Cassandra.txt,"Specifically, `MapMaker.makeComputingMap(Function)` returns a `ConcurrentMap`,
while `CacheBuilder.build(CacheLoader)` returns a [`LoadingCache`].",955,guava-28.0
6398b1b18db844f7e0827e46,1231,MapMakerMigration.md_Cassandra.txt,"While
`LoadingCache` has an [`asMap()`] method, the map returned by that map is much
different from the map created by `MapMaker`.",1102,guava-28.0
6398b1b18db844f7e0827e47,1360,MapMakerMigration.md_Cassandra.txt,"`MapMaker.makeComputingMap(Function)` returned a magical (and ill-behaved)
`ConcurrentMap`.",1269,guava-28.0
6398b1b18db844f7e0827e48,1504,MapMakerMigration.md_Cassandra.txt,"Specifically, calls to `Map.get(Object)` on the returned map
would automatically compute values for absent keys using the specified
`Function`.",1361,guava-28.0
6398b1b18db844f7e0827e49,1587,MapMakerMigration.md_Cassandra.txt,"These computations would be shared by all concurrent computations on
the same key.",1505,guava-28.0
6398b1b18db844f7e0827e4a,1636,MapMakerMigration.md_Cassandra.txt,"Such maps were, in effect, autovivification maps.",1588,guava-28.0
6398b1b18db844f7e0827e4b,1801,MapMakerMigration.md_Cassandra.txt,"At first glance this behavior is tremendously useful, but the specific
implementation of this functionality behind a plain `ConcurrentMap` was riddled
with issues.",1639,guava-28.0
6398b1b18db844f7e0827e4c,1879,MapMakerMigration.md_Cassandra.txt,Having a `Map` that auto-creates entries on `get` was simply a big mistake.,1804,guava-28.0
6398b1b18db844f7e0827e4d,1979,MapMakerMigration.md_Cassandra.txt,"It
breaks type-safety (you can use it to store a key in the map that isn't of the
map's key type!).",1880,guava-28.0
6398b1b18db844f7e0827e4e,2079,MapMakerMigration.md_Cassandra.txt,"Bad things will happen if that `Map` accidentally gets passed
to another `Map`'s `equals()` method.",1980,guava-28.0
6398b1b18db844f7e0827e4f,2273,MapMakerMigration.md_Cassandra.txt,"Common idioms for `Map` usage (in the
absence of null values) are based on the assumption of interchangeability of
`containsKey(k)` and `(get(k) != null)`, and those coding patterns will break.",2080,guava-28.0
6398b1b18db844f7e0827e50,2534,MapMakerMigration.md_Cassandra.txt,"We studied this issue very closely, and concluded that our library will be
easier to use when collections are just collections, iterators are just
iterators, and things that are fancier than those have public types that convey
their behavior sufficiently.",2280,guava-28.0
6398b1b18db844f7e0827e51,2627,MapMakerMigration.md_Cassandra.txt,And thus we introduced the `LoadingCache` interface.,2575,guava-28.0
6398b1b18db844f7e0827e52,2839,MapMakerMigration.md_Cassandra.txt,"The primary intent of this
new interface was to encapsulate a `get(K)` method which auto-created entries,
while still exposing an `asMap()` view which allowed traditional map-style
access to the cache internals.",2628,guava-28.0
6398b1b18db844f7e0827e53,2983,MapMakerMigration.md_Cassandra.txt,"In other words, the magical `get` from
`MapMaker.makeComputingMap(Function)` was semantically separated from the other
`ConcurrentMap` methods.",2840,guava-28.0
6398b1b18db844f7e0827e54,3107,MapMakerMigration.md_Cassandra.txt,"Note that `LoadingCache.get(K)` will automatically load
absent entries, however `LoadingCache.asMap.get(Object)` will *not*.",2984,guava-28.0
6398b1b18db844f7e0827e55,3347,MapMakerMigration.md_Cassandra.txt,"The new `LoadingCache` interface came with a new builder, `CacheBuilder`,
patterned after `MapMaker` but with an explicit focus on caching, and only
capable of producing `LoadingCache` (and `Cache`) instances, instead of
`ConcurrentMap`s.",3110,guava-28.0
6398b1b18db844f7e0827e56,3557,MapMakerMigration.md_Cassandra.txt,"Now that we understand the key distinction between `MapMaker` and `LoadingCache`
we turn to the subject of migrating old code from `MapMaker` to `CacheBuilder`.",3398,guava-28.0
6398b1b18db844f7e0827e57,3711,MapMakerMigration.md_Cassandra.txt,"The biggest difference is the change from using a plain `Function` to compute
values to a more sophisticated [`CacheLoader`] type.",3582,guava-28.0
6398b1b18db844f7e0827e58,3771,MapMakerMigration.md_Cassandra.txt,`CacheLoader` has a few major differences from `Function`:,3714,guava-28.0
6398b1b18db844f7e0827e59,3838,MapMakerMigration.md_Cassandra.txt,Its [`load(K key)`] method is permitted to throw exceptions.,3778,guava-28.0
6398b1b18db844f7e0827e5a,3877,MapMakerMigration.md_Cassandra.txt,It provides a [`loadAll(Iterable<?,3843,guava-28.0
6398b1b18db844f7e0827e5b,3958,MapMakerMigration.md_Cassandra.txt,"extends K>)`] method to load multiple
    keys at once -- possibly concurrently.",3878,guava-28.0
6398b1b18db844f7e0827e5c,4058,MapMakerMigration.md_Cassandra.txt,"(By default, `loadAll` just
    sequentially loads each key individually with the `load` method.)
*",3959,guava-28.0
6398b1b18db844f7e0827e5d,4135,MapMakerMigration.md_Cassandra.txt,"It provides a [`reload(K key, V oldValue)`] method for use in *refreshing*",4061,guava-28.0
6398b1b18db844f7e0827e5e,4223,MapMakerMigration.md_Cassandra.txt,"cached values asynchronously, for caches configured with
    [`refreshAfterWrite`].",4140,guava-28.0
6398b1b18db844f7e0827e5f,4267,MapMakerMigration.md_Cassandra.txt,"By default, this synchronously calls `load`.",4224,guava-28.0
6398b1b18db844f7e0827e60,4469,MapMakerMigration.md_Cassandra.txt,"The simplest way to migrate a `Function`-based computing map to a `CacheLoader`
is the [`CacheLoader.from(Function)`] adapter, which views a `Function` as a
`CacheLoader`, no special effort required.",4270,guava-28.0
6398b1b18db844f7e0827e61,4569,MapMakerMigration.md_Cassandra.txt,"That said, it's silly to call
`CacheLoader.from(new Function<K, V>() {...})` when you can just write",4470,guava-28.0
6398b1b18db844f7e0827e62,4934,MapMakerMigration.md_Cassandra.txt,"The biggest difference between the computing maps generated by
`MapMaker.makeComputingMap` and the `ConcurrentMap asMap()` view of a `Cache` is
that the `asMap()` view will never compute new values on a call to
`asMap().get(key)`.",4704,guava-28.0
6398b1b18db844f7e0827e63,5030,MapMakerMigration.md_Cassandra.txt,"This is specifically deliberate to avoid the ""magical""
unpredictable behavior of computing maps.",4935,guava-28.0
6398b1b18db844f7e0827e64,138,httpcore-tutorial_reconciliation.e_Sayali.txt,"This is a simple self-contained repeatable entity, which receives its content from a given byte array.",36,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e65,194,httpcore-tutorial_reconciliation.e_Sayali.txt,This byte array is supplied to the constructor.,148,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e66,614,httpcore-tutorial_reconciliation.e_Sayali.txt,"This is a simple, self-contained, repeatable entity that retrieves its data from a java.lang.String
         object.",498,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e67,773,httpcore-tutorial_reconciliation.e_Sayali.txt,"It has 2 constructors, one simply constructs with a given string where the other also takes a
         character encoding for the data in the java.lang.String.",615,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e68,967,httpcore-tutorial_reconciliation.e_Sayali.txt,This entity reads its content body from a file.,920,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e69,1189,httpcore-tutorial_reconciliation.e_Sayali.txt,"This class is mostly used to stream large files of different
         types, so one needs to supply the content type of the file to make sure the content can be correctly
         recognized and processed by the recipient.",968,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e6a,1604,httpcore-tutorial_reconciliation.e_Sayali.txt,"The NHttpEntity will make use of the direct channel I/O whenever possible, provided the content
         encoder is capable of transferring data directly from a file to the socket of the underlying connection.",1396,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e6b,1977,httpcore-tutorial_reconciliation.e_Sayali.txt,"HttpAsyncService translates individual events fired through the
         NHttpServerEventHandler interface into logically related HTTP message exchanges.",1825,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e6c,2363,httpcore-tutorial_reconciliation.e_Sayali.txt,"Upon receiving an incoming request the HttpAsyncService verifies the message for compliance
         with the server expectations using        HttpAsyncExpectationVerifier, if provided, and
         then     HttpAsyncRequestHandlerResolver is used to resolve the request URI to a particular
         HttpAsyncRequestHandler intended to handle the request with the given URI.",1989,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e6d,2522,httpcore-tutorial_reconciliation.e_Sayali.txt,"The protocol handler
         uses the selected HttpAsyncRequestHandler instance to process the incoming request and to generate
         an outgoing response.",2364,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e6e,2885,httpcore-tutorial_reconciliation.e_Sayali.txt,"HttpAsyncService relies on HttpProcessor   to generate mandatory protocol headers for all outgoing
         messages and apply common, cross-cutting message transformations to all incoming and outgoing
         messages, whereas individual HTTP request handlers are expected to implement application specific
         content generation and processing.",2534,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e6f,3977,httpcore-tutorial_reconciliation.e_Sayali.txt,"HttpAsyncRequestHandler      represents a routine for asynchronous processing of a specific group of
        non-blocking HTTP requests.",3841,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e70,4162,httpcore-tutorial_reconciliation.e_Sayali.txt,"Protocol handlers are designed to take care of protocol specific aspects,
        whereas individual request handlers are expected to take care of application specific HTTP processing.",3978,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e71,4334,httpcore-tutorial_reconciliation.e_Sayali.txt,"The main purpose of a request handler is to generate a response object with a content entity to be sent
        back to the client in response to the given request.",4171,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e72,5516,httpcore-tutorial_reconciliation.e_Sayali.txt,Request handlers must be implemented in a thread-safe manner.,5455,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e73,5648,httpcore-tutorial_reconciliation.e_Sayali.txt,"Similarly to servlets, request handlers
        should not use instance variables unless access to those variables are synchronized.",5517,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e74,6027,httpcore-tutorial_reconciliation.e_Sayali.txt,"The most fundamental difference of the non-blocking request handlers compared to their blocking
        counterparts is ability to defer transmission of the HTTP response back to the client without
        blocking the I/O thread by delegating the process of handling the HTTP request to a worker
        thread or another service.",5696,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e75,6225,httpcore-tutorial_reconciliation.e_Sayali.txt,"The instance of HttpAsyncExchange passed as a parameter to the
        HttpAsyncRequestHandler#handle method to submit a response as at a later point once response
        content becomes available.",6028,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e76,6318,httpcore-tutorial_reconciliation.e_Sayali.txt,The HttpAsyncExchange interface can be interacted with using the following methods:,6236,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e77,8862,httpcore-tutorial_reconciliation.e_Sayali.txt,Please note HttpResponse instances are not thread-safe and may not be modified concurrently.,8770,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e78,8988,httpcore-tutorial_reconciliation.e_Sayali.txt,"Non-
        blocking request handlers must ensure HTTP response cannot be accessed by more than one thread
        at a time.",8863,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e79,9141,httpcore-tutorial_reconciliation.e_Sayali.txt,HttpAsyncRequestConsumer     facilitates the process of asynchronous processing of HTTP requests.,9044,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e7a,9335,httpcore-tutorial_reconciliation.e_Sayali.txt,"It
        is a callback interface used by HttpAsyncRequestHandlers to process an incoming HTTP request
        message and to stream its content from a non-blocking server side HTTP connection.",9142,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e7b,9426,httpcore-tutorial_reconciliation.e_Sayali.txt,HTTP I/O events and methods as defined by the HttpAsyncRequestConsumer interface:,9346,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e7c,11505,httpcore-tutorial_reconciliation.e_Sayali.txt,HttpAsyncRequestConsumer     implementations are expected to be thread-safe.,11430,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e7d,11654,httpcore-tutorial_reconciliation.e_Sayali.txt,"BasicAsyncRequestConsumer       is a very basic implementation of the HttpAsyncRequestConsumer
        interface shipped with the library.",11516,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e7e,11794,httpcore-tutorial_reconciliation.e_Sayali.txt,"Please note that this consumer buffers request content in memory
        and therefore should be used for relatively small request messages.",11655,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e7f,11953,httpcore-tutorial_reconciliation.e_Sayali.txt,HttpAsyncResponseProducer        facilitates the process of asynchronous generation of HTTP responses.,11851,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e80,12138,httpcore-tutorial_reconciliation.e_Sayali.txt,"It is a callback interface used by HttpAsyncRequestHandlers to generate an HTTP response message
        and to stream its content to a non-blocking server side HTTP connection.",11962,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e81,12230,httpcore-tutorial_reconciliation.e_Sayali.txt,HTTP I/O events and methods as defined by the HttpAsyncResponseProducer interface:,12149,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e82,13552,httpcore-tutorial_reconciliation.e_Sayali.txt,HttpAsyncResponseProducer      implementations are expected to be thread-safe.,13475,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e83,13698,httpcore-tutorial_reconciliation.e_Sayali.txt,"BasicAsyncResponseProducer       is a basic implementation of the HttpAsyncResponseProducer
        interface shipped with the library.",13563,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e84,13755,httpcore-tutorial_reconciliation.e_Sayali.txt,The producer can make use of the HttpAsyncContentProducer,13699,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e85,14107,httpcore-tutorial_reconciliation.e_Sayali.txt,"interface to efficiently stream out message content to a non-blocking HTTP connection, if it is
         implemented by the HttpEntity enclosed in the response.",13948,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e86,14288,httpcore-tutorial_reconciliation.e_Sayali.txt,"The management of non-blocking HTTP request handlers is quite similar to that of blocking HTTP
         request handlers.",14167,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e87,14465,httpcore-tutorial_reconciliation.e_Sayali.txt,"Usually an instance of HttpAsyncRequestHandlerResolver is used to maintain a
         registry of request handlers and to matches a request URI to a particular request handler.",14289,apache-httpcomponents-4.5.9
6398b1b18db844f7e0827e88,14685,httpcore-tutorial_reconciliation.e_Sayali.txt,"HttpCore
         includes only a very simple implementation of the request handler resolver based on a trivial pattern
         matching algorithm: HttpAsyncRequestHandlerRegistry supports only three formats: *, <uri>*",14466,apache-httpcomponents-4.5.9
